,favorite_count,retweet_count,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage
1038,5961,4485,6.7082628041e+17,2015-11-29 04:47:03,Twitter for iPhone,"Scary dog here. Too many legs. Extra tail. Not soft, let alone fluffy. Won't bark. Moves sideways. Has weapon. 2/10 https://t.co/XOPXCSXiUT",2.0,10.0,Blanket,
1039,647,105,6.70822709594e+17,2015-11-29 04:32:51,Twitter for iPhone,Can't do better than this lol. 10/10 for the owner https://t.co/yrqGyMZhW6,10.0,10.0,nan,
1040,1202,295,6.70811965569e+17,2015-11-29 03:50:10,Twitter for iPhone,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,10.0,10.0,nan,
1041,2098,1035,6.70804601705e+17,2015-11-29 03:20:54,Twitter for iPhone,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,10.0,10.0,Geno,
1042,780,262,6.70797304698e+17,2015-11-29 02:51:54,Twitter for iPhone,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,11.0,10.0,nan,
1043,700,255,6.70789397211e+17,2015-11-29 02:20:29,Twitter for iPhone,Two obedient dogs here. Left one has extra leg sticking out of its back. They each get 9/10. Would pet both at once https://t.co/RGcNPsmAfY,9.0,10.0,nan,
1044,872,431,6.70783437142e+17,2015-11-29 01:56:48,Twitter for iPhone,Flamboyant pup here. Probably poisonous. Won't eat kibble. Doesn't bark. Slow af. Petting doesn't look fun. 1/10 https://t.co/jxukeh2BeO,1.0,10.0,Stark,
1045,831,317,6.70780561024e+17,2015-11-29 01:45:22,Twitter for iPhone,This is Traviss. He has no ears. Two rare dogs in background. I bet they all get along nicely. 7/10s I'd pet all https://t.co/Viu56hVhhP,7.0,10.0,Harold,
1046,1154,466,6.70764103624e+17,2015-11-29 00:39:59,Twitter for iPhone,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase https://t.co/ZfS7chSsi7,10.0,10.0,Bentley,
1047,1030,558,6.70733412878e+17,2015-11-28 22:38:01,Twitter for iPhone,This is Jerry. He's a great listener. Low maintenance. Hard to get leash on tho. 8/10 still good dog https://t.co/NsDIt8Z80Z,8.0,10.0,Beya,
1048,1301,547,6.70717338665e+17,2015-11-28 21:34:09,Twitter for iPhone,*screams for a little bit and then crumples to the floor shaking* 12/10 https://t.co/W2MCt9pTed,12.0,10.0,Kilo,
1049,632,266,6.70691627984e+17,2015-11-28 19:51:59,Twitter for iPhone,This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 https://t.co/eCVj2xT59V,8.0,10.0,nan,
1050,267,45,6.70676092098e+17,2015-11-28 18:50:15,Twitter for iPhone,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,8.0,10.0,Kayla,
1051,1635,835,6.70474236059e+17,2015-11-28 05:28:09,Twitter for iPhone,Honor to rate this dog. Great teeth. Nice horns. Unbelievable posture. Fun to pet. Big enough to ride. 10/10 rad dog https://t.co/7JMAHdJ6A4,10.0,10.0,nan,
1052,1048,608,6.70465786747e+17,2015-11-28 04:54:34,Twitter for iPhone,Silly dog here. Wearing bunny ears. Nice long tail. Unique paws. Not crazy soft but will do. Extremely agile. 7/10 https://t.co/2BnCLtJMxD,7.0,10.0,Maxaroni,
1053,1264,729,6.70449342516e+17,2015-11-28 03:49:14,Twitter for iPhone,Vibrant dog here. Fabulous tail. Only 2 legs tho. Has wings but can barely fly (lame). Rather elusive. 5/10 okay pup https://t.co/cixC0M3P1e,5.0,10.0,nan,
1054,690,213,6.70442337874e+17,2015-11-28 03:21:24,Twitter for iPhone,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,11.0,10.0,Bell,
1055,1501,708,6.70434127939e+17,2015-11-28 02:48:46,Twitter for iPhone,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,11.0,10.0,Phil,
1056,1484,694,6.70428280563e+17,2015-11-28 02:25:32,Twitter for iPhone,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,11.0,10.0,Doug,
1057,1415,709,6.70421925039e+17,2015-11-28 02:00:17,Twitter for iPhone,Meet Herb. 12/10 https://t.co/tLRyYvCci3,12.0,10.0,Edmund,
1058,604,350,6.7041741477e+17,2015-11-28 01:42:22,Twitter for iPhone,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho https://t.co/Dfv2YaHPMn,6.0,10.0,nan,
1059,600,249,6.70408998014e+17,2015-11-28 01:08:55,Twitter for iPhone,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,10.0,10.0,Aqua,
1060,593,234,6.70385711116e+17,2015-11-27 23:36:23,Twitter for iPhone,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,8.0,10.0,Tucker,
1061,344,71,6.70361874862e+17,2015-11-27 22:01:40,Twitter for iPhone,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 https://t.co/98ZBi6o4dj,9.0,10.0,Theodore,
1062,4110,1359,6.70319130621e+17,2015-11-27 19:11:49,Twitter for iPhone,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",11.0,10.0,Ted,
1063,750,315,6.70290420111e+17,2015-11-27 17:17:44,Twitter for iPhone,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,11.0,10.0,nan,
1064,740,275,6.70086499208e+17,2015-11-27 03:47:25,Twitter for iPhone,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",10.0,10.0,Leo,
1065,1674,874,6.70073503556e+17,2015-11-27 02:55:47,Twitter for iPhone,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,10.0,10.0,nan,
1066,822,373,6.70061506722e+17,2015-11-27 02:08:07,Twitter for iPhone,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn",11.0,10.0,Chip,
1067,684,191,6.70046952932e+17,2015-11-27 01:10:17,Twitter for iPhone,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU,11.0,10.0,Baloo,
1068,625,306,6.7003718983e+17,2015-11-27 00:31:29,Twitter for iPhone,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable https://t.co/rOTOteKx4q,5.0,10.0,nan,
1069,344,92,6.69993076833e+17,2015-11-26 21:36:12,Twitter for iPhone,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers https://t.co/kR1fqy4NKK,9.0,10.0,nan,
1070,317,65,6.69970042634e+17,2015-11-26 20:04:40,Twitter for iPhone,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,10.0,10.0,Chase,
1071,400,115,6.69926384438e+17,2015-11-26 17:11:11,Twitter for iPhone,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw,12.0,10.0,nan,
1072,858,431,6.69753178989e+17,2015-11-26 05:42:55,Twitter for iPhone,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,10.0,10.0,Nollie,
1073,551,99,6.69684865555e+17,2015-11-26 01:11:28,Twitter for iPhone,After countless hours of research and hundreds of formula alterations we have concluded that Dug should be bumped to an 11/10,11.0,10.0,Rorie,
1074,375,146,6.69682095984e+17,2015-11-26 01:00:28,Twitter for iPhone,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie https://t.co/RAwZvMKRZB,9.0,10.0,Simba,
1075,860,482,6.69661792646e+17,2015-11-25 23:39:47,Twitter for iPhone,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 https://t.co/ODnILTr4QM,5.0,10.0,nan,
1076,1006,401,6.69603084621e+17,2015-11-25 19:46:30,Twitter for iPhone,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs",10.0,10.0,Benji,
1077,1587,1017,6.69583744538e+17,2015-11-25 18:29:39,Twitter for iPhone,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet https://t.co/f8GXeDbFzu,6.0,10.0,nan,
1078,1684,1085,6.69571471778e+17,2015-11-25 17:40:53,Twitter for iPhone,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith https://t.co/fa7olwrF9Y,7.0,10.0,Kyle,
1079,413,133,6.69564461268e+17,2015-11-25 17:13:02,Twitter for iPhone,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,10.0,10.0,nan,
1080,1425,792,6.69375718305e+17,2015-11-25 04:43:02,Twitter for iPhone,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,6.0,10.0,nan,
1081,485,172,6.69367896104e+17,2015-11-25 04:11:57,Twitter for iPhone,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,10.0,10.0,Charles,
1082,390,134,6.69359674819e+17,2015-11-25 03:39:17,Twitter for iPhone,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,11.0,10.0,nan,
1083,687,281,6.69353438988e+17,2015-11-25 03:14:30,Twitter for iPhone,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,10.0,10.0,Bayley,
1084,1081,452,6.69328503092e+17,2015-11-25 01:35:25,Twitter for iPhone,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,12.0,10.0,nan,
1085,525,223,6.69324657377e+17,2015-11-25 01:20:08,Twitter for iPhone,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,11.0,10.0,nan,
1086,468,183,6.69214165782e+17,2015-11-24 18:01:05,Twitter for iPhone,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,10.0,10.0,Axel,
1087,698,336,6.69037058364e+17,2015-11-24 06:17:19,Twitter for iPhone,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",10.0,10.0,Storkson,
1088,610,269,6.69006782128e+17,2015-11-24 04:17:01,Twitter for iPhone,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,12.0,10.0,Remy,
1089,468,254,6.68994913074e+17,2015-11-24 03:29:51,Twitter for iPhone,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,5.0,10.0,Bella,
1090,726,356,6.68989615043e+17,2015-11-24 03:08:48,Twitter for iPhone,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,3.0,10.0,nan,
1091,578,183,6.68986018524e+17,2015-11-24 02:54:30,Twitter for iPhone,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,9.0,10.0,nan,
1092,842,382,6.68979806672e+17,2015-11-24 02:29:49,Twitter for iPhone,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,12.0,10.0,Lily,
1093,161,25,6.68967877119e+17,2015-11-24 01:42:25,Twitter for iPhone,"12/10 good shit Bubka
@wane15",12.0,10.0,nan,
1094,300,77,6.68955713004e+17,2015-11-24 00:54:05,Twitter for iPhone,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,10.0,10.0,Chadrick,
1095,338,107,6.68902994701e+17,2015-11-23 21:24:36,Twitter for iPhone,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,11.0,10.0,nan,
1096,566,322,6.68872652653e+17,2015-11-23 19:24:02,Twitter for iPhone,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,11.0,10.0,Rory,
1097,467,150,6.68826086257e+17,2015-11-23 16:18:59,Twitter for iPhone,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,10.0,10.0,nan,
1098,749,409,6.68779399631e+17,2015-11-23 13:13:28,Twitter for iPhone,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,10.0,10.0,nan,
1099,962,588,6.68645506898e+17,2015-11-23 04:21:26,Twitter for iPhone,Incredibly rare dog here. Good at bipedalism. Rad blue spikes. Ready to dance. 11/10 https://t.co/70X1TIXn38,11.0,10.0,Maxaroni,
1100,1145,573,6.68641109087e+17,2015-11-23 04:03:57,Twitter for iPhone,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,10.0,10.0,nan,
1101,3024,1788,6.68633411083e+17,2015-11-23 03:33:22,Twitter for iPhone,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,10.0,10.0,Dakota,
1102,341,123,6.68627278264e+17,2015-11-23 03:09:00,Twitter for iPhone,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,9.0,10.0,nan,
1103,1551,851,6.68623201288e+17,2015-11-23 02:52:48,Twitter for iPhone,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,10.0,10.0,Kellogg,
1104,654,341,6.68614819948e+17,2015-11-23 02:19:29,Twitter for iPhone,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho https://t.co/2Su7gmsnZm,7.0,10.0,Buckley,
1105,265,62,6.68567822093e+17,2015-11-22 23:12:44,Twitter for iPhone,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,11.0,10.0,Jax,
1106,497,231,6.68542336805e+17,2015-11-22 21:31:28,Twitter for iPhone,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,10.0,10.0,nan,
1107,496,242,6.68528771709e+17,2015-11-22 20:37:34,Twitter for iPhone,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,12.0,10.0,Livvie,
1108,436,146,6.68496999349e+17,2015-11-22 18:31:19,Twitter for iPhone,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,8.0,10.0,nan,
1109,491,162,6.68480044827e+17,2015-11-22 17:23:57,Twitter for iPhone,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,11.0,10.0,Terry,
1110,656,319,6.68297328638e+17,2015-11-22 05:17:54,Twitter for iPhone,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,9.0,10.0,Moose,
1111,535,149,6.68286279831e+17,2015-11-22 04:33:59,Twitter for iPhone,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,11.0,10.0,nan,
1112,592,261,6.68268907921e+17,2015-11-22 03:24:58,Twitter for iPhone,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,10.0,10.0,Hermione,
1113,1056,523,6.6824847237e+17,2015-11-22 02:03:45,Twitter for iPhone,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,8.0,10.0,nan,
1114,323,115,6.68226093875e+17,2015-11-22 00:34:50,Twitter for iPhone,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,10.0,10.0,Ralpher,
1115,586,206,6.68204964696e+17,2015-11-21 23:10:52,Twitter for iPhone,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,8.0,10.0,Aldrick,
1116,525,208,6.68171859952e+17,2015-11-21 20:59:20,Twitter for iPhone,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,7.0,10.0,nan,
1117,592,306,6.68142349051e+17,2015-11-21 19:02:04,Twitter for iPhone,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,2.0,10.0,Kyle,
1118,1356,866,6.67937095915e+17,2015-11-21 05:26:27,Twitter for iPhone,This dog resembles a baked potato. Bed looks uncomfortable. No tail. Comes with butter tho. 3/10 petting still fun https://t.co/x89NSCEZCq,3.0,10.0,Larry,
1119,222,59,6.6791545347e+17,2015-11-21 04:00:28,Twitter for iPhone,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,10.0,10.0,Solomon,
1120,905,396,6.67902449698e+17,2015-11-21 03:08:47,Twitter for iPhone,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,9.0,10.0,this,
1121,868,530,6.67885044255e+17,2015-11-21 01:59:37,Twitter for iPhone,Meet Stu. Stu has stacks on stacks and an eye made of pure gold. 10/10 pay for my tuition pls https://t.co/7rkYZQdKEd,10.0,10.0,nan,
1122,667,440,6.6787384493e+17,2015-11-21 01:15:07,Twitter for iPhone,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10 https://t.co/ODqrL3zXYE,10.0,10.0,Rooney,
1123,253,86,6.67861340749e+17,2015-11-21 00:25:26,Twitter for iPhone,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,9.0,10.0,Crystal,
1124,1111,535,6.67806454574e+17,2015-11-20 20:47:20,Twitter for iPhone,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,10.0,10.0,Ziva,
1125,736,358,6.67793409584e+17,2015-11-20 19:55:30,Twitter for iPhone,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,8.0,10.0,Charles,
1126,243,61,6.67773195014e+17,2015-11-20 18:35:10,Twitter Web Client,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine. 8/10 https://t.co/ZU0i0KJyqD,8.0,10.0,Ollie,
1127,398,162,6.67728196545e+17,2015-11-20 15:36:22,Twitter Web Client,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,11.0,10.0,nan,
